Year,Products,CPI,Minimum Wage,CPI-Wage Gap
2004,"Alcoholic beverages, tobacco products and recreational cannabis",115.98333333333333,6.8,109.18333333333334
2004,Clothing and footwear,98.00833333333333,6.8,91.20833333333333
2004,Energy 7,115.18333333333334,6.8,108.38333333333334
2004,Food 5,103.80833333333334,6.8,97.00833333333334
2004,Gasoline,117.55,6.8,110.75
2004,Goods 8,103.39166666666667,6.8,96.59166666666667
2004,Health and personal care,102.825,6.8,96.025
2004,"Household operations, furnishings and equipment",101.21666666666665,6.8,94.41666666666666
2004,"Recreation, education and reading",101.10833333333333,6.8,94.30833333333334
2004,Services 9,105.86666666666667,6.8,99.06666666666668
2004,Shelter 6,105.83333333333333,6.8,99.03333333333333
2004,Transportation,107.68333333333334,6.8,100.88333333333334
2005,"Alcoholic beverages, tobacco products and recreational cannabis",119.10000000000001,6.944444444444445,112.15555555555557
2005,Clothing and footwear,97.55,6.944444444444445,90.60555555555555
2005,Energy 7,126.31666666666666,6.944444444444445,119.37222222222222
2005,Food 5,106.39166666666667,6.944444444444445,99.44722222222222
2005,Gasoline,132.6,6.944444444444445,125.65555555555555
2005,Goods 8,105.75,6.944444444444445,98.80555555555556
2005,Health and personal care,104.59166666666668,6.944444444444445,97.64722222222224
2005,"Household operations, furnishings and equipment",101.74166666666667,6.944444444444445,94.79722222222223
2005,"Recreation, education and reading",100.81666666666666,6.944444444444445,93.87222222222222
2005,Services 9,108.19166666666666,6.944444444444445,101.24722222222222
2005,Shelter 6,109.14999999999999,6.944444444444445,102.20555555555555
2005,Transportation,112.04166666666667,6.944444444444445,105.09722222222223
2006,"Alcoholic beverages, tobacco products and recreational cannabis",121.70833333333333,7.240909090909091,114.46742424242424
2006,Clothing and footwear,95.8,7.240909090909091,88.55909090909091
2006,Energy 7,132.84166666666667,7.240909090909091,125.60075757575758
2006,Food 5,108.93333333333334,7.240909090909091,101.69242424242425
2006,Gasoline,139.80833333333334,7.240909090909091,132.56742424242424
2006,Goods 8,107.14166666666667,7.240909090909091,99.90075757575758
2006,Health and personal care,105.85833333333333,7.240909090909091,98.61742424242425
2006,"Household operations, furnishings and equipment",102.14999999999999,7.240909090909091,94.9090909090909
2006,"Recreation, education and reading",100.625,7.240909090909091,93.38409090909092
2006,Services 9,111.05833333333334,7.240909090909091,103.81742424242425
2006,Shelter 6,113.075,7.240909090909091,105.83409090909092
2006,Transportation,115.18333333333334,7.240909090909091,107.94242424242425
2007,"Alcoholic beverages, tobacco products and recreational cannabis",125.46666666666665,7.680833333333333,117.78583333333331
2007,Clothing and footwear,95.70833333333333,7.680833333333333,88.02749999999999
2007,Energy 7,135.93333333333334,7.680833333333333,128.2525
2007,Food 5,111.80833333333334,7.680833333333333,104.1275
2007,Gasoline,146.10833333333332,7.680833333333333,138.42749999999998
2007,Goods 8,108.03333333333335,7.680833333333333,100.3525
2007,Health and personal care,107.26666666666667,7.680833333333333,99.58583333333333
2007,"Household operations, furnishings and equipment",103.20833333333333,7.680833333333333,95.52749999999999
2007,"Recreation, education and reading",101.75833333333334,7.680833333333333,94.0775
2007,Services 9,114.80833333333334,7.680833333333333,107.1275
2007,Shelter 6,116.93333333333334,7.680833333333333,109.2525
2007,Transportation,117.06666666666666,7.680833333333333,109.38583333333332
2008,"Alcoholic beverages, tobacco products and recreational cannabis",127.49166666666667,8.39846153846154,119.09320512820514
2008,Clothing and footwear,93.75,8.39846153846154,85.35153846153847
2008,Energy 7,149.275,8.39846153846154,140.87653846153847
2008,Food 5,115.73333333333333,8.39846153846154,107.33487179487179
2008,Gasoline,164.70000000000002,8.39846153846154,156.30153846153848
2008,Goods 8,109.38333333333333,8.39846153846154,100.9848717948718
2008,Health and personal care,108.75833333333333,8.39846153846154,100.3598717948718
2008,"Household operations, furnishings and equipment",104.59166666666665,8.39846153846154,96.19320512820511
2008,"Recreation, education and reading",102.14999999999999,8.39846153846154,93.75153846153844
2008,Services 9,118.71666666666665,8.39846153846154,110.31820512820511
2008,Shelter 6,122.01666666666667,8.39846153846154,113.61820512820512
2008,Transportation,119.46666666666665,8.39846153846154,111.06820512820511
2009,"Alcoholic beverages, tobacco products and recreational cannabis",130.725,8.703076923076923,122.02192307692307
2009,Clothing and footwear,93.36666666666667,8.703076923076923,84.66358974358975
2009,Energy 7,129.19166666666666,8.703076923076923,120.48858974358974
2009,Food 5,121.38333333333333,8.703076923076923,112.6802564102564
2009,Gasoline,135.79166666666666,8.703076923076923,127.08858974358974
2009,Goods 8,107.575,8.703076923076923,98.87192307692308
2009,Health and personal care,112.14166666666667,8.703076923076923,103.43858974358974
2009,"Household operations, furnishings and equipment",107.25,8.703076923076923,98.54692307692308
2009,"Recreation, education and reading",103.10000000000001,8.703076923076923,94.39692307692309
2009,Services 9,121.21666666666665,8.703076923076923,112.51358974358973
2009,Shelter 6,121.63333333333333,8.703076923076923,112.9302564102564
2009,Transportation,113.05,8.703076923076923,104.34692307692308
2010,"Alcoholic beverages, tobacco products and recreational cannabis",133.09166666666667,9.286923076923078,123.8047435897436
2010,Clothing and footwear,91.575,9.286923076923078,82.28807692307693
2010,Energy 7,137.775,9.286923076923078,128.48807692307693
2010,Food 5,123.06666666666666,9.286923076923078,113.77974358974359
2010,Gasoline,148.23333333333335,9.286923076923078,138.94641025641027
2010,Goods 8,109.21666666666665,9.286923076923078,99.92974358974358
2010,Health and personal care,115.09166666666665,9.286923076923078,105.80474358974358
2010,"Household operations, furnishings and equipment",108.825,9.286923076923078,99.53807692307693
2010,"Recreation, education and reading",103.95833333333333,9.286923076923078,94.67141025641025
2010,Services 9,123.675,9.286923076923078,114.38807692307692
2010,Shelter 6,123.31666666666666,9.286923076923078,114.02974358974359
2010,Transportation,117.99166666666667,9.286923076923078,108.7047435897436
2011,"Alcoholic beverages, tobacco products and recreational cannabis",135.56666666666666,9.63076923076923,125.93589743589743
2011,Clothing and footwear,91.875,9.63076923076923,82.24423076923077
2011,Energy 7,154.65833333333333,9.63076923076923,145.0275641025641
2011,Food 5,127.74166666666667,9.63076923076923,118.11089743589744
2011,Gasoline,177.75,9.63076923076923,168.11923076923077
2011,Goods 8,112.925,9.63076923076923,103.29423076923077
2011,Health and personal care,117.05833333333334,9.63076923076923,107.4275641025641
2011,"Household operations, furnishings and equipment",110.85833333333333,9.63076923076923,101.2275641025641
2011,"Recreation, education and reading",105.3,9.63076923076923,95.66923076923077
2011,Services 9,126.73333333333333,9.63076923076923,117.1025641025641
2011,Shelter 6,125.56666666666666,9.63076923076923,115.93589743589743
2011,Transportation,125.64166666666667,9.63076923076923,116.01089743589743
2012,"Alcoholic beverages, tobacco products and recreational cannabis",137.56666666666666,9.987,127.57966666666667
2012,Clothing and footwear,91.95833333333333,9.987,81.97133333333333
2012,Energy 7,157.275,9.987,147.288
2012,Food 5,130.775,9.987,120.78800000000001
2012,Gasoline,182.34166666666667,9.987,172.35466666666667
2012,Goods 8,114.02499999999999,9.987,104.038
2012,Health and personal care,118.66666666666667,9.987,108.67966666666668
2012,"Household operations, furnishings and equipment",112.95833333333333,9.987,102.97133333333333
2012,"Recreation, education and reading",105.875,9.987,95.888
2012,Services 9,129.275,9.987,119.28800000000001
2012,Shelter 6,127.10833333333333,9.987,117.12133333333334
2012,Transportation,128.11666666666667,9.987,118.12966666666668
2013,"Alcoholic beverages, tobacco products and recreational cannabis",140.44166666666666,10.278,130.16366666666667
2013,Clothing and footwear,92.13333333333333,10.278,81.85533333333332
2013,Energy 7,159.64166666666668,10.278,149.3636666666667
2013,Food 5,132.39166666666668,10.278,122.11366666666667
2013,Gasoline,183.36666666666667,10.278,173.08866666666668
2013,Goods 8,114.56666666666666,10.278,104.28866666666666
2013,Health and personal care,118.26666666666667,10.278,107.98866666666666
2013,"Household operations, furnishings and equipment",114.35833333333333,10.278,104.08033333333333
